order_id,order_date,region,country,customer_segment,product_category,product_name,quantity,unit_price,sales,discount,profit
ORD210759,2022-12-01,East,India,Consumer,Furniture,Chair,10,607.88,6078.8,0.02,1535.11
ORD210058,2022-12-01,North,Australia,Home Office,Office Supplies,Desk,6,977.92,5867.52,0.28,-558.15
ORD204038,2022-12-01,North,Germany,Consumer,Office Supplies,Chair,9,1423.6,12812.4,0.24,489.32
ORD214765,2022-12-01,Central,Germany,Consumer,Electronics,Monitor,3,1134.27,3402.81,0.17,-337.27
ORD205282,2022-12-01,West,UK,Corporate,Office Supplies,Keyboard,4,324.06,1296.24,0.19,-38.64
ORD208671,2022-12-01,East,India,Consumer,Furniture,Printer,9,1564.47,14080.23,0.09,915.52
ORD212369,2022-12-01,Central,Germany,Home Office,Furniture,Printer,7,798.03,5586.21,0.02,540.32
ORD200249,2022-12-01,East,India,Home Office,Electronics,Keyboard,4,1103.55,4414.2,0.18,309.44
ORD208053,2022-12-01,South,Germany,Corporate,Electronics,Chair,1,1311.78,1311.78,0.1,98.63
ORD209363,2022-12-01,Central,Australia,Corporate,Furniture,Mouse,6,1513.97,9083.82,0.05,824.01
ORD208550,2022-12-01,West,Germany,Home Office,Furniture,Mobile,8,1524.55,12196.4,0.28,-423.19
ORD200388,2022-12-02,South,India,Home Office,Electronics,Monitor,8,149.91,1199.28,0.18,88.16
ORD214509,2022-12-02,South,Australia,Consumer,Electronics,Laptop,4,170.53,682.12,0.21,-43.38
ORD203638,2022-12-02,West,India,Consumer,Electronics,Desk,3,110.37,331.11,0.08,29.84
ORD207256,2022-12-02,North,USA,Home Office,Furniture,Printer,6,486.98,2921.88,0.25,71.51
ORD208064,2022-12-02,West,UK,Home Office,Furniture,Mouse,7,331.79,2322.53,0.08,488.35
ORD212925,2022-12-02,East,UK,Corporate,Electronics,Laptop,7,1159.9,8119.3,0.1,1163.02
ORD207519,2022-12-02,East,Australia,Consumer,Office Supplies,Mouse,7,1585.44,11098.08,0.1,639.6
ORD203728,2022-12-02,West,India,Corporate,Office Supplies,Keyboard,4,264.55,1058.2,0.05,70.44
ORD203394,2022-12-02,West,Australia,Consumer,Electronics,Mobile,4,461.93,1847.72,0.17,29.78
ORD211189,2022-12-02,North,Australia,Corporate,Furniture,Keyboard,10,266.78,2667.8,0.06,585.37
ORD203149,2022-12-02,West,USA,Corporate,Electronics,Mobile,9,1744.04,15696.36,0.03,2712.59
ORD201644,2022-12-02,East,India,Home Office,Office Supplies,Keyboard,7,1977.26,13840.82,0.04,1358.26
ORD210014,2022-12-02,South,Germany,Home Office,Furniture,Monitor,6,1933.93,11603.58,0.1,1378.11
ORD206515,2022-12-02,East,Australia,Consumer,Office Supplies,Desk,9,1517.34,13656.06,0.09,597.09
ORD202494,2022-12-02,Central,India,Consumer,Office Supplies,Mouse,5,1972.72,9863.6,0.29,-1401.68
ORD213749,2022-12-03,Central,India,Home Office,Electronics,Mouse,7,1193.49,8354.43,0.01,1506.42
ORD212180,2022-12-03,North,USA,Consumer,Furniture,Monitor,7,360.91,2526.37,0.09,318.48
ORD203385,2022-12-03,West,Germany,Home Office,Electronics,Monitor,7,224.71,1572.97,0.15,-54.85
ORD201998,2022-12-03,East,Germany,Corporate,Electronics,Chair,2,1417.48,2834.96,0.09,-65.57
ORD205862,2022-12-03,West,UK,Home Office,Electronics,Laptop,2,128.01,256.02,0.05,18.36
ORD201909,2022-12-03,South,Germany,Consumer,Electronics,Desk,5,1882.75,9413.75,0.02,451.95
ORD213742,2022-12-03,South,Germany,Home Office,Furniture,Mobile,10,422.51,4225.1,0.05,106.22
ORD213641,2022-12-03,East,India,Consumer,Furniture,Mouse,3,1706.92,5120.76,0.03,1315.09
ORD202250,2022-12-03,North,Australia,Consumer,Electronics,Mouse,10,986.74,9867.4,0.25,-893.73
ORD203943,2022-12-03,East,India,Home Office,Furniture,Monitor,1,591.5,591.5,0.01,99.55
ORD211419,2022-12-03,East,Germany,Consumer,Office Supplies,Mouse,1,1847.23,1847.23,0.02,364.71
ORD204115,2022-12-03,North,India,Home Office,Office Supplies,Chair,6,1070.16,6420.96,0.03,691.26
ORD212893,2022-12-03,East,USA,Home Office,Electronics,Laptop,10,467.93,4679.3,0.17,491.09
ORD204074,2022-12-03,Central,India,Corporate,Furniture,Chair,10,1812.12,18121.2,0.13,-1282.46
ORD213990,2022-12-04,West,Australia,Home Office,Furniture,Keyboard,5,838.25,4191.25,0.2,34.99
ORD210035,2022-12-04,North,UK,Consumer,Furniture,Chair,2,418.95,837.9,0.07,192.62
ORD210952,2022-12-04,South,India,Corporate,Furniture,Chair,7,941.7,6591.9,0.04,1619.19
ORD214593,2022-12-04,North,Germany,Corporate,Furniture,Monitor,7,1658.65,11610.55,0.16,677.6
ORD201241,2022-12-04,North,Germany,Corporate,Office Supplies,Chair,7,1758.6,12310.2,0.24,686.48
ORD205780,2022-12-04,South,Australia,Consumer,Office Supplies,Printer,5,217.19,1085.95,0.11,113.75
ORD200796,2022-12-05,Central,Germany,Consumer,Electronics,Mouse,6,578.77,3472.62,0.06,197.84
ORD210213,2022-12-05,South,Germany,Home Office,Furniture,Keyboard,7,1486.1,10402.7,0.16,190.78
ORD213243,2022-12-05,East,Germany,Consumer,Furniture,Chair,4,955.16,3820.64,0.04,51.91
ORD202635,2022-12-05,East,Australia,Consumer,Furniture,Desk,2,1204.69,2409.38,0.18,18.2
ORD210222,2022-12-05,North,India,Consumer,Office Supplies,Chair,3,189.83,569.49,0.27,-115.25
ORD211441,2022-12-05,South,Germany,Corporate,Furniture,Mobile,10,601.85,6018.5,0.27,-808.54
ORD202499,2022-12-05,South,Germany,Corporate,Office Supplies,Keyboard,10,1124.37,11243.7,0.23,-1618.1
ORD203048,2022-12-05,West,India,Consumer,Furniture,Desk,1,1783.04,1783.04,0.08,207.12
ORD203667,2022-12-05,Central,UK,Home Office,Office Supplies,Mouse,3,1834.81,5504.43,0.05,578.76
ORD210069,2022-12-05,West,Germany,Consumer,Electronics,Monitor,3,480.51,1441.53,0.06,117.79
ORD205357,2022-12-05,South,USA,Home Office,Electronics,Mobile,9,419.79,3778.11,0.26,-357.83
ORD206935,2022-12-06,West,Australia,Corporate,Furniture,Mouse,2,328.78,657.56,0.26,19.29
ORD209976,2022-12-06,North,UK,Corporate,Electronics,Monitor,5,518.74,2593.7,0.04,555.77
ORD209326,2022-12-06,West,Australia,Home Office,Office Supplies,Laptop,6,1821.2,10927.2,0.25,-1706.04
ORD212615,2022-12-06,South,USA,Home Office,Office Supplies,Mobile,5,262.63,1313.15,0.26,-116.07
ORD205704,2022-12-06,South,India,Home Office,Furniture,Mobile,2,1370.37,2740.74,0.2,80.48
ORD210640,2022-12-06,Central,India,Consumer,Electronics,Keyboard,10,251.95,2519.5,0.09,86.75
ORD213490,2022-12-06,South,India,Corporate,Office Supplies,Mobile,4,1735.9,6943.6,0.27,24.02
ORD203785,2022-12-06,South,India,Home Office,Office Supplies,Monitor,5,1624.94,8124.7,0.03,286.74
ORD205563,2022-12-06,East,Germany,Consumer,Electronics,Monitor,2,724.74,1449.48,0.11,178.79
ORD209672,2022-12-06,South,Australia,Home Office,Electronics,Mouse,5,1556.87,7784.35,0.19,-526.33
ORD200188,2022-12-07,East,Australia,Consumer,Office Supplies,Keyboard,8,906.38,7251.04,0.26,215.17
ORD206392,2022-12-07,South,Australia,Corporate,Furniture,Keyboard,7,1581.08,11067.56,0.14,313.49
ORD204132,2022-12-07,Central,UK,Consumer,Furniture,Chair,4,493.56,1974.24,0.13,120.27
ORD210296,2022-12-07,South,USA,Home Office,Office Supplies,Mobile,3,1384.87,4154.61,0.29,-685.65
ORD207294,2022-12-07,Central,Germany,Consumer,Furniture,Laptop,5,1764.31,8821.55,0.19,-512.67
ORD202022,2022-12-07,Central,UK,Consumer,Furniture,Monitor,7,257.49,1802.43,0.16,18.12
ORD201720,2022-12-07,West,UK,Corporate,Office Supplies,Monitor,9,153.58,1382.22,0.22,-149.09
ORD211916,2022-12-07,West,Australia,Home Office,Office Supplies,Monitor,7,215.39,1507.73,0.26,-119.3
ORD204110,2022-12-07,North,UK,Consumer,Furniture,Mouse,9,1036.2,9325.8,0.17,290.7
ORD204775,2022-12-07,South,USA,Consumer,Furniture,Mobile,2,328.08,656.16,0.04,38.14
ORD211727,2022-12-07,West,USA,Home Office,Electronics,Printer,7,113.76,796.32,0.09,27.25
ORD213318,2022-12-08,West,USA,Consumer,Office Supplies,Mouse,9,164.92,1484.28,0.27,-257.46
ORD200334,2022-12-08,South,Germany,Corporate,Furniture,Desk,5,1793.11,8965.55,0.23,-1385.21
ORD208200,2022-12-08,North,India,Home Office,Office Supplies,Mouse,1,1111.77,1111.77,0.1,193.41
ORD203902,2022-12-08,East,Australia,Home Office,Office Supplies,Mobile,7,781.5,5470.5,0.19,328.6
ORD214203,2022-12-08,South,Australia,Consumer,Office Supplies,Monitor,4,1729.19,6916.76,0.16,56.44
ORD209099,2022-12-08,East,USA,Consumer,Furniture,Monitor,6,627.78,3766.68,0.2,-87.45
ORD211413,2022-12-08,East,Australia,Consumer,Office Supplies,Keyboard,1,295.89,295.89,0.13,12.18
ORD203086,2022-12-08,Central,UK,Home Office,Furniture,Keyboard,9,981.77,8835.93,0.08,1165.85
ORD213397,2022-12-09,Central,Germany,Corporate,Furniture,Chair,9,1667.56,15008.04,0.29,-2631.06
ORD203468,2022-12-09,West,USA,Home Office,Office Supplies,Keyboard,4,1377.17,5508.68,0.23,-949.62
ORD213828,2022-12-09,West,UK,Home Office,Electronics,Printer,9,94.29,848.61,0.14,85.11
ORD208558,2022-12-09,West,India,Home Office,Furniture,Desk,10,1596.54,15965.4,0.28,-17.9
ORD200842,2022-12-09,East,USA,Home Office,Office Supplies,Laptop,7,1465.27,10256.89,0.27,-621.22
ORD210744,2022-12-09,South,UK,Corporate,Electronics,Monitor,9,1177.48,10597.32,0.06,406.54
ORD208337,2022-12-09,Central,UK,Consumer,Office Supplies,Printer,1,1090.42,1090.42,0.26,-210.35
ORD201773,2022-12-09,South,UK,Home Office,Office Supplies,Chair,2,1575.96,3151.92,0.08,73.8
ORD205126,2022-12-09,North,India,Consumer,Electronics,Printer,1,584.82,584.82,0.22,-15.04
ORD213327,2022-12-09,North,USA,Consumer,Office Supplies,Desk,6,1990.59,11943.54,0.22,884.8
ORD212894,2022-12-09,Central,UK,Home Office,Office Supplies,Desk,3,887.72,2663.16,0.03,253.29
ORD211038,2022-12-09,West,Germany,Consumer,Office Supplies,Chair,2,549.6,1099.2,0.16,1.35
ORD208817,2022-12-10,East,Australia,Consumer,Furniture,Mobile,10,1625.58,16255.8,0.01,4572.5
ORD211343,2022-12-10,Central,UK,Consumer,Electronics,Printer,10,254.69,2546.9,0.01,187.49
ORD211318,2022-12-10,Central,UK,Corporate,Office Supplies,Laptop,8,1777.38,14219.04,0.12,715.3
ORD207491,2022-12-10,East,USA,Consumer,Office Supplies,Desk,2,303.93,607.86,0.12,60.68
ORD204871,2022-12-10,Central,India,Corporate,Electronics,Mobile,1,1636.63,1636.63,0.27,-293.46
ORD202607,2022-12-10,West,India,Corporate,Office Supplies,Monitor,2,1382.69,2765.38,0.09,-108.02
ORD203595,2022-12-10,South,UK,Corporate,Office Supplies,Monitor,10,1107.38,11073.8,0.04,1869.89
ORD213510,2022-12-10,West,UK,Corporate,Electronics,Laptop,7,1985.27,13896.89,0.06,563.15
ORD208412,2022-12-11,Central,Germany,Corporate,Office Supplies,Monitor,9,936.5,8428.5,0.05,658.28
ORD211107,2022-12-11,West,Australia,Home Office,Office Supplies,Laptop,5,642.13,3210.65,0.29,-220.74
ORD208257,2022-12-11,Central,Australia,Home Office,Office Supplies,Keyboard,1,1507.06,1507.06,0.25,-269.75
ORD209251,2022-12-11,North,USA,Consumer,Office Supplies,Printer,1,81.77,81.77,0.01,8.86
ORD206575,2022-12-11,South,UK,Corporate,Furniture,Chair,2,819.08,1638.16,0.1,118.51
ORD212130,2022-12-11,East,USA,Consumer,Electronics,Keyboard,9,164.9,1484.1,0.18,13.11
ORD206836,2022-12-11,East,Germany,Corporate,Office Supplies,Desk,10,1667.32,16673.2,0.06,1334.29
ORD208221,2022-12-11,West,Australia,Consumer,Office Supplies,Keyboard,2,922.28,1844.56,0.13,-78.46
ORD210393,2022-12-11,Central,UK,Consumer,Office Supplies,Keyboard,2,777.5,1555.0,0.26,-149.51
ORD211039,2022-12-11,Central,UK,Home Office,Furniture,Laptop,8,1505.46,12043.68,0.04,1662.04
ORD212742,2022-12-11,West,Australia,Corporate,Office Supplies,Desk,6,508.01,3048.06,0.25,-591.88
ORD209106,2022-12-11,North,Germany,Corporate,Electronics,Monitor,2,1820.35,3640.7,0.26,-132.29
ORD210843,2022-12-11,Central,USA,Consumer,Electronics,Mouse,1,1733.95,1733.95,0.04,80.76
ORD203070,2022-12-12,South,India,Consumer,Electronics,Keyboard,6,583.27,3499.62,0.06,534.39
ORD209027,2022-12-12,West,Germany,Corporate,Office Supplies,Keyboard,3,1914.25,5742.75,0.19,547.24
ORD207406,2022-12-12,West,Australia,Corporate,Electronics,Keyboard,9,1590.02,14310.18,0.27,-882.45
ORD210417,2022-12-12,South,India,Consumer,Furniture,Mobile,5,417.42,2087.1,0.12,-145.05
ORD205748,2022-12-12,East,UK,Consumer,Electronics,Mouse,6,629.46,3776.76,0.2,-163.59
ORD201940,2022-12-12,Central,Australia,Home Office,Furniture,Mouse,5,295.33,1476.65,0.1,-48.65
ORD213773,2022-12-12,Central,Germany,Consumer,Office Supplies,Chair,4,237.37,949.48,0.02,253.24
ORD206811,2022-12-12,West,Australia,Home Office,Furniture,Desk,7,1347.68,9433.76,0.07,1352.94
ORD204259,2022-12-12,West,UK,Corporate,Office Supplies,Printer,1,867.35,867.35,0.21,38.0
ORD212878,2022-12-12,North,Australia,Consumer,Office Supplies,Monitor,8,1489.87,11918.96,0.14,1096.01
ORD207461,2022-12-12,East,USA,Corporate,Office Supplies,Printer,1,98.8,98.8,0.26,0.12
ORD213595,2022-12-13,Central,Germany,Home Office,Electronics,Monitor,3,1054.42,3163.26,0.08,548.49
ORD201915,2022-12-13,East,Germany,Consumer,Furniture,Mobile,4,912.61,3650.44,0.25,78.7
ORD201608,2022-12-13,South,UK,Consumer,Office Supplies,Chair,5,134.46,672.3,0.3,-1.88
ORD205566,2022-12-13,South,India,Home Office,Furniture,Desk,8,1842.8,14742.4,0.25,-835.19
ORD206340,2022-12-13,West,Germany,Corporate,Office Supplies,Chair,7,387.8,2714.6,0.07,-53.79
ORD204439,2022-12-13,West,UK,Consumer,Electronics,Keyboard,6,1731.87,10391.22,0.05,2478.22
ORD203844,2022-12-14,South,Australia,Corporate,Furniture,Mouse,5,865.93,4329.65,0.06,379.39
ORD203804,2022-12-14,Central,India,Consumer,Office Supplies,Mobile,6,770.77,4624.62,0.02,589.08
ORD200124,2022-12-14,West,India,Home Office,Office Supplies,Keyboard,8,1439.39,11515.12,0.29,-2170.76
ORD202086,2022-12-14,West,India,Consumer,Office Supplies,Chair,6,644.76,3868.56,0.04,782.74
ORD206488,2022-12-14,Central,USA,Home Office,Furniture,Chair,2,1421.52,2843.04,0.02,480.89
ORD208474,2022-12-14,East,India,Corporate,Furniture,Printer,5,1028.93,5144.65,0.21,-818.01
ORD211035,2022-12-14,West,UK,Home Office,Furniture,Desk,2,912.53,1825.06,0.02,346.65
ORD210915,2022-12-14,East,Australia,Consumer,Furniture,Mobile,10,1277.78,12777.8,0.03,3213.0
ORD208920,2022-12-14,South,Australia,Home Office,Furniture,Monitor,8,1273.91,10191.28,0.16,-810.63
ORD206654,2022-12-14,South,USA,Home Office,Office Supplies,Monitor,5,1602.87,8014.35,0.25,-19.34
ORD210866,2022-12-14,East,Germany,Home Office,Furniture,Printer,9,1527.36,13746.24,0.1,417.15
ORD201536,2022-12-14,West,UK,Corporate,Furniture,Laptop,1,589.12,589.12,0.07,30.44
ORD202706,2022-12-15,North,India,Home Office,Office Supplies,Mobile,10,1910.64,19106.4,0.28,-2730.14
ORD204550,2022-12-15,Central,Germany,Corporate,Furniture,Laptop,9,531.39,4782.51,0.19,-281.2
ORD201181,2022-12-15,Central,Australia,Home Office,Electronics,Mobile,10,657.74,6577.4,0.25,-729.75
ORD211628,2022-12-15,West,Germany,Consumer,Electronics,Printer,3,407.15,1221.45,0.05,113.24
ORD201136,2022-12-15,Central,India,Consumer,Furniture,Desk,4,1964.41,7857.64,0.17,278.46
ORD203994,2022-12-15,Central,Australia,Consumer,Office Supplies,Keyboard,3,622.93,1868.79,0.03,220.94
ORD209701,2022-12-15,North,Australia,Home Office,Office Supplies,Mobile,2,1552.09,3104.18,0.25,-294.41
ORD213077,2022-12-15,North,Germany,Corporate,Electronics,Mobile,7,1194.23,8359.61,0.09,582.73
ORD206912,2022-12-15,West,USA,Consumer,Electronics,Printer,5,1392.36,6961.8,0.15,995.76
ORD205436,2022-12-15,North,India,Consumer,Furniture,Printer,7,892.52,6247.64,0.24,-1057.11
ORD208301,2022-12-16,Central,UK,Corporate,Office Supplies,Printer,1,1191.34,1191.34,0.27,16.39
ORD207902,2022-12-16,West,Australia,Consumer,Electronics,Chair,10,1746.98,17469.8,0.13,2694.1
ORD207838,2022-12-16,North,Australia,Home Office,Furniture,Mobile,8,752.87,6022.96,0.28,-564.51
ORD214693,2022-12-16,North,USA,Consumer,Office Supplies,Printer,6,1203.75,7222.5,0.3,-287.05
ORD205323,2022-12-16,East,Germany,Consumer,Furniture,Laptop,2,1923.58,3847.16,0.23,116.57
ORD202816,2022-12-16,South,Australia,Corporate,Electronics,Chair,1,638.66,638.66,0.09,64.84
ORD209229,2022-12-16,Central,Germany,Corporate,Electronics,Monitor,5,1490.89,7454.45,0.04,567.92
ORD210201,2022-12-16,North,Australia,Corporate,Office Supplies,Keyboard,6,1446.29,8677.74,0.13,733.96
ORD201184,2022-12-16,Central,India,Consumer,Furniture,Mobile,6,1877.74,11266.44,0.23,-1942.82
ORD209139,2022-12-16,East,Australia,Consumer,Office Supplies,Desk,10,738.21,7382.1,0.02,1752.17
ORD204243,2022-12-16,West,Australia,Consumer,Electronics,Laptop,3,1704.17,5112.51,0.06,1076.72
ORD201854,2022-12-16,South,India,Corporate,Furniture,Mouse,5,1239.44,6197.2,0.13,-74.42
ORD206255,2022-12-16,North,UK,Corporate,Office Supplies,Mobile,7,1652.73,11569.11,0.28,-2206.62
ORD207274,2022-12-16,North,Germany,Home Office,Office Supplies,Laptop,9,603.28,5429.52,0.11,458.62
ORD213540,2022-12-17,West,India,Consumer,Office Supplies,Mobile,5,1840.22,9201.1,0.04,1313.09
ORD200811,2022-12-17,North,UK,Home Office,Office Supplies,Laptop,5,769.56,3847.8,0.28,-263.23
ORD211219,2022-12-17,Central,UK,Consumer,Electronics,Mobile,2,544.87,1089.74,0.09,11.38
ORD207712,2022-12-17,Central,UK,Corporate,Office Supplies,Printer,2,1615.16,3230.32,0.05,634.84
ORD212339,2022-12-17,North,Australia,Corporate,Office Supplies,Mobile,4,512.81,2051.24,0.27,-248.25
ORD213633,2022-12-17,West,Germany,Corporate,Office Supplies,Desk,10,1608.89,16088.9,0.27,410.54
ORD200983,2022-12-17,West,Germany,Home Office,Furniture,Desk,7,1916.02,13412.14,0.03,3252.42
ORD207265,2022-12-17,South,Germany,Home Office,Furniture,Laptop,6,1251.63,7509.78,0.03,827.79
ORD208151,2022-12-17,North,India,Home Office,Office Supplies,Mouse,9,989.67,8907.03,0.15,-98.79
ORD206993,2022-12-17,South,Germany,Home Office,Furniture,Laptop,3,1072.96,3218.88,0.14,209.53
ORD207017,2022-12-17,South,UK,Corporate,Office Supplies,Mouse,3,1291.61,3874.83,0.11,419.72
ORD204483,2022-12-17,North,USA,Consumer,Furniture,Keyboard,4,1632.76,6531.04,0.24,-239.94
ORD210518,2022-12-17,West,Germany,Consumer,Office Supplies,Laptop,6,643.72,3862.32,0.18,-479.47
ORD209396,2022-12-17,West,Australia,Consumer,Electronics,Printer,10,641.81,6418.1,0.24,-24.61
ORD213343,2022-12-18,North,UK,Consumer,Furniture,Mobile,9,317.83,2860.47,0.01,277.21
ORD208038,2022-12-18,South,India,Consumer,Furniture,Printer,4,463.33,1853.32,0.08,341.15
ORD207552,2022-12-18,Central,Germany,Corporate,Office Supplies,Mouse,9,516.03,4644.27,0.04,560.34
ORD212800,2022-12-18,East,Australia,Corporate,Electronics,Printer,10,796.69,7966.9,0.16,888.6
ORD206300,2022-12-18,East,UK,Corporate,Office Supplies,Printer,3,1252.3,3756.9,0.22,-179.46
ORD200306,2022-12-18,West,Germany,Corporate,Office Supplies,Mobile,7,96.19,673.33,0.04,112.62
ORD200856,2022-12-18,South,Germany,Consumer,Furniture,Printer,10,1782.94,17829.4,0.01,3943.13
ORD212536,2022-12-18,South,UK,Home Office,Furniture,Desk,3,181.52,544.56,0.12,-16.55
ORD213980,2022-12-18,Central,Australia,Home Office,Furniture,Mouse,4,528.84,2115.36,0.3,-461.74
ORD212406,2022-12-18,East,India,Corporate,Furniture,Monitor,7,361.92,2533.44,0.21,-99.08
ORD203519,2022-12-18,East,Germany,Corporate,Office Supplies,Mouse,4,760.55,3042.2,0.25,-75.15
ORD206525,2022-12-18,Central,Germany,Corporate,Furniture,Laptop,10,1790.83,17908.3,0.0,4165.24
ORD206528,2022-12-18,East,Australia,Home Office,Electronics,Keyboard,10,719.79,7197.9,0.22,-770.74
ORD211568,2022-12-19,West,Australia,Home Office,Electronics,Monitor,3,1397.08,4191.24,0.09,793.33
ORD207570,2022-12-19,North,India,Consumer,Electronics,Chair,1,850.29,850.29,0.15,-0.36
ORD201304,2022-12-19,South,India,Consumer,Office Supplies,Chair,10,152.07,1520.7,0.06,157.03
ORD210333,2022-12-19,North,India,Consumer,Office Supplies,Printer,7,1387.72,9714.04,0.29,-1492.54
ORD204513,2022-12-19,South,UK,Home Office,Furniture,Laptop,9,1272.73,11454.57,0.17,470.41
ORD209762,2022-12-19,East,India,Corporate,Furniture,Chair,1,440.82,440.82,0.26,-45.11
ORD202763,2022-12-19,East,USA,Home Office,Office Supplies,Keyboard,4,1377.3,5509.2,0.23,-547.14
ORD209282,2022-12-19,South,UK,Corporate,Office Supplies,Printer,6,1827.2,10963.2,0.08,1012.06
ORD214395,2022-12-19,Central,USA,Consumer,Electronics,Monitor,10,1693.54,16935.4,0.07,60.23
ORD213119,2022-12-19,East,India,Consumer,Furniture,Monitor,10,466.1,4661.0,0.04,909.54
ORD212756,2022-12-19,East,Australia,Corporate,Electronics,Monitor,7,1509.42,10565.94,0.29,-1691.97
ORD214839,2022-12-20,Central,UK,Consumer,Furniture,Keyboard,7,212.25,1485.75,0.19,-148.79
ORD210144,2022-12-20,North,Germany,Home Office,Office Supplies,Desk,8,756.79,6054.32,0.03,1144.5
ORD212202,2022-12-20,South,UK,Corporate,Office Supplies,Mouse,1,826.91,826.91,0.02,204.46
ORD208679,2022-12-20,West,Germany,Consumer,Electronics,Laptop,5,1486.25,7431.25,0.05,379.06
ORD204192,2022-12-20,West,Australia,Consumer,Furniture,Mouse,6,351.47,2108.82,0.12,-132.46
ORD214461,2022-12-20,East,India,Consumer,Office Supplies,Mouse,2,67.42,134.84,0.2,-11.47
ORD208202,2022-12-21,East,India,Corporate,Office Supplies,Mouse,2,1682.12,3364.24,0.27,-330.16
ORD207603,2022-12-21,Central,Australia,Corporate,Office Supplies,Laptop,10,1231.57,12315.7,0.18,1002.45
ORD214926,2022-12-21,North,UK,Corporate,Electronics,Keyboard,8,1943.09,15544.72,0.22,435.76
ORD209335,2022-12-21,East,Germany,Home Office,Office Supplies,Mobile,8,255.89,2047.12,0.05,191.42
ORD206754,2022-12-21,North,India,Corporate,Office Supplies,Mouse,5,806.8,4034.0,0.26,-290.04
ORD206513,2022-12-21,Central,India,Corporate,Electronics,Laptop,9,1369.09,12321.81,0.25,-1348.01
ORD212997,2022-12-21,North,Australia,Corporate,Furniture,Mobile,10,254.51,2545.1,0.14,38.94
ORD208114,2022-12-21,North,UK,Home Office,Electronics,Mobile,3,721.08,2163.24,0.04,153.18
ORD208452,2022-12-21,Central,Germany,Corporate,Office Supplies,Mobile,7,125.73,880.11,0.27,-5.94
ORD213480,2022-12-21,East,Germany,Home Office,Electronics,Laptop,2,1594.82,3189.64,0.22,-444.22
ORD205088,2022-12-21,East,UK,Consumer,Electronics,Monitor,7,127.94,895.58,0.03,46.88
ORD214650,2022-12-21,West,Australia,Consumer,Office Supplies,Monitor,3,146.95,440.85,0.04,30.05
ORD208127,2022-12-22,South,Germany,Home Office,Electronics,Printer,3,1880.33,5640.99,0.04,1291.14
ORD213356,2022-12-22,East,India,Home Office,Office Supplies,Laptop,8,252.52,2020.16,0.15,171.41
ORD203604,2022-12-22,Central,India,Home Office,Office Supplies,Printer,3,1242.14,3726.42,0.26,-177.11
ORD200721,2022-12-22,South,USA,Home Office,Office Supplies,Desk,5,764.9,3824.5,0.22,-193.65
ORD208648,2022-12-22,North,UK,Consumer,Furniture,Mouse,3,812.67,2438.01,0.13,-98.38
ORD205102,2022-12-22,Central,UK,Home Office,Office Supplies,Mouse,8,328.86,2630.88,0.22,160.77
ORD206721,2022-12-22,East,Germany,Corporate,Furniture,Chair,8,1716.46,13731.68,0.14,-978.2
ORD200459,2022-12-22,West,India,Corporate,Electronics,Monitor,3,1364.86,4094.58,0.0,847.47
ORD211992,2022-12-22,East,USA,Corporate,Electronics,Printer,9,1409.8,12688.2,0.13,-115.3
ORD207788,2022-12-22,West,India,Home Office,Electronics,Desk,3,734.59,2203.77,0.25,-23.0
ORD204460,2022-12-23,North,UK,Home Office,Furniture,Mouse,4,1754.42,7017.68,0.03,158.92
ORD209206,2022-12-23,North,India,Consumer,Furniture,Printer,2,211.27,422.54,0.14,-9.72
ORD212823,2022-12-23,Central,USA,Consumer,Electronics,Printer,6,872.9,5237.4,0.22,305.44
ORD201291,2022-12-23,South,Australia,Corporate,Electronics,Desk,8,1697.44,13579.52,0.23,-1753.32
ORD211050,2022-12-23,Central,Australia,Consumer,Electronics,Monitor,8,1876.4,15011.2,0.13,1137.76
ORD213201,2022-12-23,West,Australia,Consumer,Furniture,Mouse,5,1987.88,9939.4,0.04,1030.18
ORD211853,2022-12-23,Central,Australia,Corporate,Furniture,Printer,2,1813.08,3626.16,0.02,315.73
ORD204164,2022-12-24,North,USA,Consumer,Furniture,Monitor,3,1058.35,3175.05,0.22,10.99
ORD202316,2022-12-24,East,UK,Consumer,Electronics,Monitor,6,923.05,5538.3,0.16,380.59
ORD205926,2022-12-24,West,UK,Corporate,Electronics,Laptop,2,1881.31,3762.62,0.27,-201.26
ORD201089,2022-12-24,Central,Germany,Corporate,Office Supplies,Mouse,6,1854.11,11124.66,0.16,1535.92
ORD203800,2022-12-24,Central,Australia,Consumer,Office Supplies,Keyboard,7,1779.19,12454.33,0.29,-2291.48
ORD204651,2022-12-24,West,UK,Home Office,Furniture,Laptop,6,1873.6,11241.6,0.29,-1818.2
ORD200152,2022-12-24,Central,India,Home Office,Furniture,Mobile,3,1116.6,3349.8,0.07,526.21
ORD211412,2022-12-24,Central,USA,Home Office,Electronics,Monitor,8,1924.06,15392.48,0.16,675.18
ORD209801,2022-12-24,South,Germany,Consumer,Furniture,Printer,8,841.41,6731.28,0.22,-1128.81
ORD203641,2022-12-24,North,Australia,Home Office,Electronics,Chair,6,480.95,2885.7,0.13,123.84
ORD201191,2022-12-24,West,India,Home Office,Office Supplies,Printer,3,142.69,428.07,0.14,-28.43
ORD203837,2022-12-25,West,India,Corporate,Electronics,Monitor,7,107.91,755.37,0.23,28.72
ORD203764,2022-12-25,Central,Australia,Home Office,Furniture,Keyboard,8,1392.16,11137.28,0.22,-368.98
